0.118475,-0.222467,-0.216085,-1.257914,-0.029091,0.060450,-0.057422,-0.054526,1544450095,343541,0.167574,2606,17393
0.130984,-0.212464,-0.137916,-1.301873,-0.030259,0.067490,-0.058426,-0.062163,1544450095,414792,0.185267,2437,17562
0.142050,-0.201960,-0.057945,-1.338020,-0.031414,0.074827,-0.058956,-0.070005,1544450095,486494,0.200920,2386,17613
0.151749,-0.191119,0.023002,-1.366707,-0.032553,0.082442,-0.059009,-0.078005,1544450095,558085,0.214637,2352,17647
0.160154,-0.180116,0.104185,-1.388144,-0.033677,0.090295,-0.058584,-0.086118,1544450095,631068,0.226526,2331,17668
0.167350,-0.169082,0.184953,-1.402703,-0.034785,0.098356,-0.057686,-0.094296,1544450095,704373,0.236704,2323,17676
0.173425,-0.158130,0.264736,-1.410804,-0.035877,0.106600,-0.056325,-0.102505,1544450095,776967,0.245297,2325,17674
0.178480,-0.147355,0.343043,-1.412888,-0.036952,0.114996,-0.054512,-0.110705,1544450095,849829,0.252447,2337,17662
0.182607,-0.136836,0.419466,-1.409425,-0.038010,0.123516,-0.052262,-0.118859,1544450095,922568,0.258285,2356,17643
0.185908,-0.126631,0.493671,-1.400895,-0.039052,0.132137,-0.049590,-0.126939,1544450095,995031,0.262953,2383,17616
0.188468,-0.116788,0.565389,-1.387765,-0.040076,0.140832,-0.046516,-0.134913,1544450096,70540,0.266575,2414,17585
0.190364,-0.107354,0.634405,-1.370400,-0.041082,0.149578,-0.043059,-0.142764,1544450096,143400,0.269257,2450,17549
0.191698,-0.098338,0.700578,-1.349374,-0.042071,0.158358,-0.039238,-0.150464,1544450096,215937,0.271142,2489,17510
0.192494,-0.089786,0.763792,-1.325016,-0.043042,0.167149,-0.035075,-0.157993,1544450096,288919,0.272269,2531,17468
0.192929,-0.081661,0.823983,-1.297802,-0.043996,0.175936,-0.030590,-0.165339,1544450096,362980,0.272884,2574,17425
0.192993,-0.073985,0.881156,-1.268110,-0.044932,0.184708,-0.025805,-0.172484,1544450096,436382,0.272975,2618,17381
0.192790,-0.066738,0.935315,-1.236280,-0.045851,0.193453,-0.020740,-0.179419,1544450096,509979,0.272687,2662,17337
0.192330,-0.059922,0.986522,-1.202651,-0.046753,0.202166,-0.015415,-0.186136,1544450096,583421,0.272037,2707,17292
0.191503,-0.053426,1.034810,-1.167529,-0.047637,0.210831,-0.009851,-0.192625,1544450096,657695,0.270867,2753,17246
0.190214,-0.047266,1.080084,-1.131129,-0.048504,0.219408,-0.004066,-0.198882,1544450096,731278,0.269044,2802,17197
0.188793,-0.041518,1.122376,-1.093724,-0.049353,0.227879,0.001920,-0.204903,1544450096,805155,0.267033,2850,17149
0.187249,-0.036170,1.161828,-1.055568,-0.050186,0.236245,0.008087,-0.210686,1544450096,878537,0.264850,2897,17102
0.185649,-0.031190,1.198534,-1.016895,-0.051003,0.244498,0.014418,-0.216230,1544450096,952346,0.262587,2942,17057
0.183984,-0.026578,1.232634,-0.977903,-0.051803,0.252637,0.020895,-0.221534,1544450097,25929,0.260232,2986,17013
0.182315,-0.022286,1.264267,-0.938793,-0.052587,0.260663,0.027504,-0.226600,1544450097,99645,0.257871,3028,16971
0.180658,-0.018293,1.293570,-0.899714,-0.053355,0.268579,0.034228,-0.231432,1544450097,173452,0.255528,3068,16931
0.179015,-0.014589,1.320686,-0.860806,-0.054107,0.276386,0.041053,-0.236033,1544450097,246863,0.253204,3106,16893
0.177382,-0.011162,1.345755,-0.822194,-0.054844,0.284087,0.047968,-0.240405,1544450097,320801,0.250893,3142,16857
0.175828,-0.007954,1.368905,-0.783978,-0.055565,0.291685,0.054959,-0.244554,1544450097,395283,0.248695,3177,16822
0.174331,-0.004955,1.390303,-0.746237,-0.056272,0.299196,0.062016,-0.248488,1544450097,469750,0.246578,3209,16790
0.172899,-0.002150,1.410053,-0.709034,-0.056963,0.306617,0.069128,-0.252211,1544450097,543732,0.244553,3240,16759
0.171535,0.000482,1.428291,-0.672427,-0.057640,0.313947,0.076287,-0.255722,1544450097,617655,0.242624,3264,16735
0.170238,0.002963,1.445160,-0.636456,-0.058302,0.321222,0.083485,-0.259041,1544450097,692713,0.240790,3262,16737
0.169012,0.005305,1.460736,-0.601145,-0.058950,0.328409,0.090713,-0.262156,1544450097,767470,0.239056,3261,16738
0.167855,0.007525,1.475150,-0.566515,-0.059584,0.335553,0.097964,-0.265092,1544450097,841519,0.237418,3260,16739
0.166766,0.009641,1.488493,-0.532587,-0.060203,0.342627,0.105234,-0.267837,1544450097,915529,0.235879,3258,16741
0.165746,0.011666,1.500850,-0.499358,-0.060808,0.349672,0.112517,-0.270419,1544450097,989509,0.234435,3257,16742
0.164766,0.013584,1.512313,-0.466824,-0.061399,0.356656,0.119806,-0.272817,1544450098,63631,0.233050,3256,16743
0.163843,0.015433,1.522967,-0.434979,-0.061977,0.363621,0.127100,-0.275059,1544450098,137386,0.231744,3254,16745
0.162979,0.017220,1.532854,-0.403812,-0.062540,0.370563,0.134392,-0.277151,1544450098,211663,0.230522,3252,16747
0.162168,0.018962,1.542070,-0.373312,-0.063090,0.377463,0.141680,-0.279075,1544450098,285640,0.229375,3251,16748
0.161387,0.020638,1.550663,-0.343461,-0.063625,0.384359,0.148960,-0.280861,1544450098,359431,0.228270,3249,16750
0.160638,0.022258,1.558663,-0.314240,-0.064148,0.391251,0.156233,-0.282515,1544450098,433085,0.227211,3247,16752
0.159934,0.023857,1.566151,-0.285627,-0.064656,0.398112,0.163491,-0.284015,1544450098,507209,0.226215,3245,16754
0.159259,0.025414,1.573134,-0.257605,-0.065151,0.404970,0.170737,-0.285388,1544450098,581645,0.225260,3242,16757
0.158591,0.026919,1.579664,-0.230152,-0.065632,0.411836,0.177965,-0.286640,1544450098,656449,0.224316,3240,16759
0.157964,0.028425,1.585787,-0.203244,-0.066099,0.418715,0.185178,-0.287776,1544450098,730781,0.223429,3238,16761
0.157339,0.029870,1.591501,-0.176867,-0.066552,0.425597,0.192369,-0.288797,1544450098,805420,0.222544,3236,16763
0.156727,0.031322,1.596847,-0.150985,-0.066992,0.432448,0.199542,-0.289681,1544450098,880710,0.221679,3233,16766
0.156136,0.032739,1.601849,-0.125589,-0.067418,0.439315,0.206695,-0.290460,1544450098,956463,0.220843,3231,16768
0.155534,0.034102,1.606507,-0.100655,-0.067830,0.446191,0.213823,-0.291137,1544450099,32369,0.219992,3229,16770
0.154963,0.035486,1.610880,-0.076175,-0.068229,0.453086,0.220929,-0.291714,1544450099,107832,0.219184,3227,16772
0.154365,0.036792,1.614941,-0.052125,-0.068614,0.459991,0.228011,-0.292194,1544450099,183954,0.218338,3225,16774
0.153805,0.038131,1.618696,-0.028495,-0.068984,0.466903,0.235068,-0.292582,1544450099,259827,0.217546,3223,16776
0.153205,0.039387,1.622219,-0.005265,-0.069342,0.473839,0.242099,-0.292879,1544450099,335152,0.216697,3222,16777
0.152643,0.040678,1.625438,0.017573,-0.069685,0.480773,0.249105,-0.293087,1544450099,410966,0.215902,3220,16779
0.152043,0.041892,1.628439,0.040039,-0.070014,0.487728,0.256075,-0.293210,1544450099,486972,0.215054,3219,16780
0.151470,0.043127,1.631159,0.062135,-0.070330,0.494676,0.263031,-0.293247,1544450099,562510,0.214243,3218,16781
0.150875,0.044311,1.633671,0.083884,-0.070632,0.501643,0.269968,-0.293203,1544450099,637972,0.213401,3217,16782
0.150284,0.045482,1.635932,0.105282,-0.070920,0.508606,0.276857,-0.293080,1544450099,714380,0.212565,3216,16783
0.149703,0.046645,1.637925,0.126355,-0.071193,0.515561,0.283720,-0.292877,1544450099,790143,0.211744,3215,16784
0.149091,0.047746,1.639769,0.147091,-0.071453,0.522536,0.290567,-0.292600,1544450099,865947,0.210878,3215,16784
0.148503,0.048887,1.641392,0.167509,-0.071699,0.529507,0.297379,-0.292248,1544450099,941746,0.210046,3214,16785
0.147886,0.049938,1.642777,0.187629,-0.071931,0.536475,0.304180,-0.291824,1544450100,17128,0.209174,3214,16785
0.147283,0.050987,1.643922,0.207426,-0.072150,0.543423,0.310945,-0.291330,1544450100,93341,0.208321,3214,16785
0.146693,0.052067,1.644897,0.226935,-0.072354,0.550370,0.317657,-0.290767,1544450100,169401,0.207487,3214,16785
0.146067,0.053021,1.645631,0.246143,-0.072545,0.557291,0.324336,-0.290137,1544450100,245336,0.206601,3215,16784
0.145467,0.054009,1.646174,0.265047,-0.072721,0.564192,0.330980,-0.289439,1544450100,321312,0.205752,3215,16784
0.144871,0.055021,1.646572,0.283676,-0.072884,0.571093,0.337594,-0.288676,1544450100,397011,0.204910,3215,16784
0.144239,0.055916,1.646814,0.302028,-0.073033,0.578043,0.344201,-0.287880,1544450100,472536,0.204015,3216,16783
0.143624,0.056847,1.646897,0.320088,-0.073169,0.584979,0.350787,-0.287023,1544450100,548305,0.203146,3217,16782
0.143024,0.057810,1.646829,0.337893,-0.073290,0.591913,0.357358,-0.286104,1544450100,623831,0.202297,3217,16782
0.142388,0.058654,1.646597,0.355439,-0.073398,0.598829,0.363898,-0.285125,1544450100,699909,0.201397,3219,16780
0.141766,0.059507,1.646198,0.372702,-0.073491,0.605705,0.370381,-0.284087,1544450100,775754,0.200518,3220,16779
0.141172,0.060375,1.645543,0.389708,-0.073571,0.612530,0.376826,-0.282993,1544450100,851514,0.199678,3221,16778
0.140568,0.061222,1.644787,0.406475,-0.073638,0.619383,0.383238,-0.281864,1544450100,927400,0.198823,3222,16777
0.139945,0.061985,1.643914,0.422970,-0.073691,0.626225,0.389631,-0.280686,1544450101,2872,0.197942,3224,16775
0.139345,0.062770,1.642860,0.439199,-0.073730,0.633031,0.396009,-0.279455,1544450101,78667,0.197093,3226,16773
0.138758,0.063580,1.641669,0.455189,-0.073756,0.639804,0.402350,-0.278167,1544450101,155392,0.196264,3227,16772
0.138161,0.064368,1.640415,0.470960,-0.073768,0.646565,0.408634,-0.276829,1544450101,230733,0.195419,3228,16771
0.137559,0.065053,1.638948,0.486467,-0.073766,0.653317,0.414915,-0.275466,1544450101,306880,0.194568,3230,16769
0.136969,0.065772,1.637420,0.501718,-0.073751,0.660048,0.421166,-0.274054,1544450101,383081,0.193732,3232,16767
0.136394,0.066510,1.635737,0.516746,-0.073723,0.666724,0.427367,-0.272589,1544450101,458435,0.192919,3234,16765
0.135826,0.067277,1.633985,0.531557,-0.073682,0.673392,0.433556,-0.271075,1544450101,534515,0.192116,3235,16764
0.135240,0.067932,1.632103,0.546153,-0.073627,0.680058,0.439710,-0.269535,1544450101,610025,0.191287,3237,16762
0.134661,0.068567,1.630116,0.560506,-0.073558,0.686687,0.445832,-0.267954,1544450101,685942,0.190468,3239,16760
0.134096,0.069274,1.628050,0.574620,-0.073477,0.693270,0.451929,-0.266320,1544450101,762268,0.189669,3241,16758
0.133541,0.069954,1.625859,0.588533,-0.073383,0.699820,0.457991,-0.264646,1544450101,857604,0.188884,3242,16757
0.132991,0.070656,1.623588,0.602260,-0.073275,0.706387,0.464027,-0.262950,1544450101,934334,0.188107,3244,16755
0.132429,0.071327,1.621265,0.615816,-0.073154,0.712934,0.470033,-0.261204,1544450102,10935,0.187312,3246,16753
0.131861,0.071892,1.618830,0.629139,-0.073021,0.719420,0.476009,-0.259412,1544450102,88404,0.186507,3248,16751
0.131311,0.072479,1.616291,0.642224,-0.072875,0.725877,0.481959,-0.257596,1544450102,164966,0.185731,3250,16749
0.130774,0.073089,1.613699,0.655102,-0.072715,0.732301,0.487881,-0.255741,1544450102,243126,0.184971,3252,16747
0.130247,0.073721,1.611036,0.667785,-0.072543,0.738678,0.493770,-0.253840,1544450102,320642,0.184225,3254,16745
0.129714,0.074373,1.608310,0.680296,-0.072358,0.745050,0.499638,-0.251909,1544450102,397598,0.183471,3255,16744
0.129198,0.075039,1.605513,0.692653,-0.072160,0.751428,0.505503,-0.249945,1544450102,474274,0.182741,3257,16742
0.128661,0.075645,1.602652,0.704854,-0.071950,0.757747,0.511289,-0.247941,1544450102,551079,0.181981,3258,16741
0.128121,0.076164,1.599700,0.716841,-0.071727,0.764025,0.517070,-0.245901,1544450102,689753,0.181218,3261,16738
0.127599,0.076709,1.596717,0.728621,-0.071492,0.770274,0.522837,-0.243828,1544450102,775231,0.180479,3263,16736
0.127082,0.077272,1.593654,0.740206,-0.071243,0.776456,0.528559,-0.241717,1544450102,852011,0.179748,3265,16734
0.126579,0.077851,1.590538,0.751617,-0.070983,0.782585,0.534234,-0.239570,1544450102,928705,0.179037,3267,16732
0.126075,0.078451,1.587382,0.762865,-0.070711,0.788740,0.539946,-0.237393,1544450103,5240,0.178324,3268,16731
0.125567,0.079065,1.584174,0.773970,-0.070426,0.794819,0.545567,-0.235181,1544450103,81745,0.177606,3270,16729
0.125068,0.079694,1.580913,0.784937,-0.070130,0.800887,0.551185,-0.232930,1544450103,158175,0.176900,3271,16728
0.124572,0.080334,1.577598,0.795778,-0.069821,0.806956,0.556801,-0.230645,1544450103,234658,0.176197,3272,16727
0.124062,0.080990,1.574249,0.806499,-0.069500,0.812975,0.562345,-0.228328,1544450103,311568,0.175476,3274,16725
0.123534,0.081597,1.570847,0.817104,-0.069167,0.819005,0.567903,-0.225973,1544450103,388979,0.174730,3275,16724
0.123021,0.082089,1.567360,0.827536,-0.068822,0.824964,0.573421,-0.223584,1544450103,465503,0.174004,3278,16721
0.122510,0.082600,1.563828,0.837777,-0.068465,0.830844,0.578902,-0.221158,1544450103,541900,0.173282,3280,16719
0.122009,0.083129,1.560255,0.847847,-0.068097,0.836690,0.584386,-0.218695,1544450103,618539,0.172573,3282,16717
0.121503,0.083673,1.556634,0.857758,-0.067717,0.842465,0.589819,-0.216199,1544450103,695315,0.171857,3284,16715
0.121028,0.084228,1.552975,0.867525,-0.067325,0.848201,0.595234,-0.213668,1544450103,772972,0.171185,3285,16714
0.120541,0.084800,1.549285,0.877151,-0.066922,0.853912,0.600647,-0.211100,1544450103,849524,0.170496,3287,16712
0.120058,0.085386,1.545569,0.886644,-0.066508,0.859538,0.605990,-0.208494,1544450103,926858,0.169813,3288,16711
0.119562,0.085981,1.541790,0.896015,-0.066082,0.865168,0.611354,-0.205855,1544450104,3472,0.169111,3290,16709
0.119074,0.086587,1.537975,0.905267,-0.065646,0.870717,0.616655,-0.203176,1544450104,80396,0.168421,3291,16708
0.118563,0.087201,1.534123,0.914434,-0.065198,0.876275,0.621960,-0.200462,1544450104,157345,0.167699,3293,16706
0.118058,0.087826,1.530228,0.923481,-0.064739,0.881768,0.627229,-0.197705,1544450104,233866,0.166985,3294,16705
0.117546,0.088456,1.526286,0.932435,-0.064269,0.887244,0.632474,-0.194919,1544450104,311012,0.166261,3296,16703
0.117026,0.089093,1.522295,0.941280,-0.063789,0.892685,0.637710,-0.192093,1544450104,388529,0.165525,3297,16702
0.116514,0.089737,1.518250,0.950024,-0.063297,0.898057,0.642897,-0.189224,1544450104,465545,0.164801,3299,16700
0.115986,0.090388,1.514166,0.958669,-0.062795,0.903408,0.648083,-0.186314,1544450104,542037,0.164054,3300,16699
0.115457,0.091041,1.510013,0.967231,-0.062282,0.908707,0.653228,-0.183366,1544450104,618577,0.163305,3302,16697
0.114930,0.091698,1.505820,0.975722,-0.061759,0.913986,0.658354,-0.180377,1544450104,695844,0.162560,3303,16696
0.114387,0.092360,1.501591,0.984137,-0.061225,0.919249,0.663466,-0.177351,1544450104,772504,0.161792,3305,16694
0.113839,0.093022,1.497286,0.992472,-0.060681,0.924440,0.668532,-0.174276,1544450104,850666,0.161018,3307,16692
0.113299,0.093686,1.492928,1.000715,-0.060126,0.929619,0.673609,-0.171159,1544450104,958116,0.160253,3308,16691
0.112766,0.094356,1.488524,1.008855,-0.059561,0.934698,0.678616,-0.168001,1544450105,34831,0.159499,3310,16689
0.112202,0.095030,1.484082,1.016941,-0.058986,0.939803,0.683647,-0.164799,1544450105,112454,0.158702,3312,16687
0.111652,0.095701,1.479555,1.024915,-0.058401,0.944783,0.688605,-0.161550,1544450105,189408,0.157923,3313,16686
0.111097,0.096377,1.475005,1.032847,-0.057805,0.949782,0.693571,-0.158256,1544450105,266025,0.157138,3315,16684
0.110529,0.097060,1.470410,1.040640,-0.057201,0.954677,0.698499,-0.154917,1544450105,342993,0.156336,3317,16682
0.109956,0.097742,1.465740,1.048360,-0.056586,0.959520,0.703400,-0.151530,1544450105,460518,0.155525,3318,16681
0.109362,0.098421,1.461019,1.056019,-0.055961,0.964343,0.708295,-0.148095,1544450105,544615,0.154684,3321,16678
0.108774,0.099103,1.456240,1.063583,-0.055328,0.969067,0.713133,-0.144613,1544450105,621338,0.153853,3322,16677
0.108195,0.099786,1.451394,1.071048,-0.054684,0.973744,0.717968,-0.141083,1544450105,698002,0.153034,3324,16675
0.107612,0.100473,1.446514,1.078426,-0.054032,0.978350,0.722768,-0.137502,1544450105,775416,0.152209,3326,16673
0.107015,0.101157,1.441568,1.085712,-0.053370,0.982884,0.727539,-0.133872,1544450105,852724,0.151365,3328,16671
0.106421,0.101846,1.436582,1.092918,-0.052699,0.987374,0.732302,-0.130190,1544450105,929457,0.150525,3330,16669
0.105834,0.102533,1.431540,1.100042,-0.052020,0.991770,0.737009,-0.126457,1544450106,7181,0.149694,3332,16667
0.105251,0.103229,1.426472,1.107060,-0.051331,0.996105,0.741706,-0.122675,1544450106,84313,0.148870,3334,16665
0.104644,0.103923,1.421362,1.113996,-0.050635,1.000373,0.746377,-0.118839,1544450106,161337,0.148011,3336,16663
0.104033,0.104693,1.416191,1.120858,-0.049929,1.004560,0.751005,-0.114949,1544450106,237969,0.147147,3338,16661
0.103399,0.105568,1.410976,1.127698,-0.049216,1.008757,0.755637,-0.111006,1544450106,315264,0.146251,3339,16660
0.102737,0.106432,1.405697,1.134537,-0.048494,1.012893,0.760198,-0.107007,1544450106,392462,0.145314,3341,16658
0.102063,0.107285,1.400356,1.141360,-0.047763,1.017038,0.764761,-0.102953,1544450106,470162,0.144361,3343,16656
0.101366,0.108124,1.394927,1.148159,-0.047025,1.021136,0.769284,-0.098841,1544450106,547124,0.143374,3345,16654
0.100663,0.108957,1.389426,1.154916,-0.046278,1.025179,0.773771,-0.094671,1544450106,624058,0.142380,3347,16652
0.099936,0.109777,1.383845,1.161632,-0.045524,1.029188,0.778241,-0.090443,1544450106,700805,0.141352,3350,16649
0.099209,0.110589,1.378187,1.168301,-0.044761,1.033111,0.782653,-0.086154,1544450106,778864,0.140324,3352,16647
0.098458,0.111390,1.372452,1.174906,-0.043991,1.037000,0.787064,-0.081805,1544450106,855962,0.139261,3355,16644
0.097721,0.112205,1.366624,1.181434,-0.043212,1.040792,0.791431,-0.077394,1544450106,933317,0.138220,3358,16641
0.096959,0.112991,1.360724,1.187899,-0.042427,1.044511,0.795761,-0.072922,1544450107,30613,0.137142,3361,16638
0.096222,0.113774,1.354758,1.194282,-0.041634,1.048137,0.800053,-0.068387,1544450107,110027,0.136099,3364,16635
0.095469,0.114550,1.348730,1.200581,-0.040834,1.051686,0.804320,-0.063789,1544450107,187923,0.135034,3367,16632
0.094684,0.115464,1.342637,1.206822,-0.040027,1.055164,0.808552,-0.059127,1544450107,265740,0.133924,3369,16630
0.093857,0.116399,1.336460,1.213067,-0.039213,1.058592,0.812724,-0.054401,1544450107,343964,0.132754,3372,16627
0.093029,0.117317,1.330190,1.219302,-0.038392,1.062029,0.816894,-0.049608,1544450107,421849,0.131583,3375,16624
0.092198,0.118220,1.323834,1.225499,-0.037565,1.065384,0.821007,-0.044749,1544450107,540874,0.130407,3378,16621
0.091336,0.119107,1.317390,1.231662,-0.036730,1.068667,0.825067,-0.039823,1544450107,695580,0.129188,3382,16617
0.090466,0.119978,1.310859,1.237770,-0.035890,1.071918,0.829122,-0.034829,1544450107,798615,0.127957,3386,16613
0.089606,0.120843,1.304256,1.243820,-0.035042,1.075059,0.833109,-0.029765,1544450107,876803,0.126740,3389,16610
0.088728,0.121694,1.297571,1.249792,-0.034189,1.078112,0.837059,-0.024633,1544450107,954673,0.125499,3393,16606
0.087843,0.122534,1.290812,1.255697,-0.033330,1.081102,0.840984,-0.019430,1544450108,32623,0.124247,3397,16602
0.086947,0.123428,1.283980,1.261537,-0.032465,1.083974,0.844840,-0.014157,1544450108,110712,0.122980,3401,16598
0.086000,0.124421,1.277068,1.267350,-0.031594,1.086805,0.848661,-0.008813,1544450108,189139,0.121641,3405,16594
0.085042,0.125395,1.270062,1.273157,-0.030717,1.089627,0.852459,-0.003397,1544450108,266832,0.120286,3409,16590
0.084075,0.126346,1.262944,1.278933,-0.029835,1.092351,0.856177,0.002092,1544450108,344793,0.118918,3413,16586
0.083088,0.127275,1.255729,1.284685,-0.028948,1.095031,0.859855,0.007655,1544450108,422740,0.117522,3418,16581
0.082093,0.128192,1.248464,1.290389,-0.028055,1.097675,0.863514,0.013291,1544450108,500775,0.116115,3422,16577
0.081086,0.129092,1.241104,1.296026,-0.027157,1.100187,0.867091,0.019003,1544450108,578375,0.114690,3427,16572
0.080088,0.129977,1.233645,1.301599,-0.026254,1.102622,0.870624,0.024789,1544450108,655732,0.113278,3432,16567
0.079055,0.130891,1.226129,1.307103,-0.025346,1.104974,0.874113,0.030651,1544450108,733429,0.111818,3437,16562
0.077986,0.131915,1.218479,1.312570,-0.024434,1.107215,0.877513,0.036589,1544450108,811290,0.110306,3442,16557
0.076886,0.132921,1.210795,1.318041,-0.023517,1.109492,0.880910,0.042603,1544450108,889520,0.108750,3447,16552
0.075778,0.133895,1.202966,1.323497,-0.022596,1.111722,0.884248,0.048695,1544450108,967396,0.107182,3468,16531
0.074659,0.134855,1.195083,1.328896,-0.021671,1.113864,0.887527,0.054864,1544450109,45421,0.105600,3491,16508
0.073537,0.135784,1.187042,1.334259,-0.020741,1.115895,0.890710,0.061112,1544450109,122968,0.104013,3514,16485
0.072402,0.136702,1.178968,1.339544,-0.019807,1.117834,0.893843,0.067438,1544450109,201111,0.102408,3537,16462
0.071256,0.137604,1.170833,1.344777,-0.018869,1.119707,0.896926,0.073844,1544450109,279070,0.100786,3560,16439
0.070054,0.138639,1.162569,1.349946,-0.017928,1.121477,0.899935,0.080328,1544450109,356841,0.099087,3584,16415
0.068829,0.139656,1.154180,1.355123,-0.016984,1.123192,0.902856,0.086892,1544450109,434461,0.097354,3609,16390
0.067591,0.140646,1.145703,1.360274,-0.016036,1.124897,0.905744,0.093536,1544450109,512087,0.095603,3634,16365
0.066343,0.141611,1.137116,1.365382,-0.015084,1.126594,0.908612,0.100261,1544450109,589738,0.093837,3659,16340
0.065081,0.142557,1.128473,1.370440,-0.014128,1.128212,0.911410,0.107066,1544450109,667285,0.092052,3684,16315
0.063815,0.143480,1.119725,1.375433,-0.013169,1.129701,0.914109,0.113952,1544450109,744728,0.090262,3710,16289
0.062542,0.144388,1.110877,1.380352,-0.012207,1.131075,0.916723,0.120919,1544450109,822832,0.088461,3736,16263
0.061192,0.145430,1.101945,1.385239,-0.011243,1.132371,0.919252,0.127967,1544450109,900589,0.086552,3763,16236
0.059823,0.146443,1.092920,1.390118,-0.010276,1.133655,0.921724,0.135097,1544450109,985183,0.084615,3791,16208
0.058436,0.147430,1.083841,1.394960,-0.009307,1.134845,0.924101,0.142307,1544450110,63332,0.082653,3819,16180
0.057048,0.148378,1.074584,1.399771,-0.008335,1.135987,0.926398,0.149600,1544450110,144121,0.080691,3847,16152
0.055648,0.149307,1.065282,1.404510,-0.007361,1.137057,0.928637,0.156975,1544450110,222889,0.078709,3875,16124
0.054244,0.150207,1.055862,1.409181,-0.006386,1.138071,0.930816,0.164431,1544450110,302108,0.076724,3903,16096
0.052788,0.151176,1.046384,1.413801,-0.005408,1.139040,0.932935,0.171968,1544450110,380741,0.074665,3933,16066
0.051290,0.152179,1.036751,1.418390,-0.004429,1.139920,0.934938,0.179587,1544450110,501205,0.072546,3963,16036
0.049769,0.153155,1.027079,1.422956,-0.003448,1.140691,0.936817,0.187287,1544450110,654624,0.070395,3994,16005
0.048245,0.154089,1.017235,1.427491,-0.002465,1.141460,0.938634,0.195069,1544450110,750087,0.068239,4025,15974
0.046709,0.154999,1.007330,1.431962,-0.001481,1.142182,0.940389,0.202931,1544450110,828355,0.066067,4056,15943
0.045170,0.155880,0.997337,1.436359,-0.000495,1.142769,0.942022,0.210875,1544450110,905965,0.063889,4087,15912
0.043601,0.156779,0.987253,1.440681,0.000492,1.143305,0.943591,0.218899,1544450110,984179,0.061670,4118,15881
0.041960,0.157755,0.977055,1.444980,0.001479,1.143838,0.945087,0.227003,1544450111,62295,0.059350,4152,15847
0.040339,0.158671,0.966751,1.449244,0.002468,1.144294,0.946467,0.235187,1544450111,140304,0.057056,4184,15815
0.038678,0.159576,0.956361,1.453465,0.003458,1.144656,0.947724,0.243451,1544450111,218862,0.054707,4218,15781
0.037009,0.160447,0.945857,1.457623,0.004448,1.144923,0.948862,0.251793,1544450111,297770,0.052347,4252,15747
